name,code,symbolCode,tradePrice,change,changePrice,changeRate,accTradeVolume,accTradePrice,marketCap,foreignRatio
롯데제과,KR7280360009,A280360,143000.0,FALL,2000.0,-0.0137931034,2760,394772500,917590531000.0,18.280
빙그레,KR7005180005,A005180,63500.0,FALL,900.0,-0.0139751553,42104,2694104900,625553803500.0,19.390
사조대림,KR7003960002,A003960,26900.0,FALL,400.0,-0.0146520147,14284,384745300,246524162300.0,1.740
서울식품우,KR7004411005,A004415,5370.0,FALL,80.0,-0.0146788991,2923,15684750,11945565000.0,0.420
풀무원,KR7017810003,A017810,19700.0,FALL,300.0,-0.015,27435,540526600,750974618300.0,0.790
롯데칠성우,KR7005301007,A005305,77700.0,FALL,1200.0,-0.0152091255,748,57922200,60241587000.0,8.210
롯데푸드,KR7002270007,A002270,442000.0,FALL,7000.0,-0.0155902004,705,312733000,534402310000.0,12.900
사조오양,KR7006090005,A006090,12350.0,FALL,200.0,-0.015936255,48153,592146450,116370826650.0,3.620
보해양조,KR7000890004,A000890,1170.0,FALL,20.0,-0.0168067227,1280866,1498393480,160039595430.0,1.540
대한제분,KR7001130004,A001130,174500.0,FALL,3000.0,-0.0169014085,2284,398235500,294905000000.0,8.770
남양유업,KR7003920006,A003920,639000.0,FALL,11000.0,-0.0169230769,1656,1060673000,460080000000.0,19.540
샘표식품,KR7248170003,A248170,60100.0,FALL,1200.0,-0.0195758564,15031,903359200,274553988600.0,6.210
사조동아원,KR7008040008,A008040,1460.0,FALL,30.0,-0.0201342282,696150,1018098260,206071116000.0,1.060
하이트진로2우B,KR7000082008,A000087,21750.0,FALL,450.0,-0.0202702703,5224,114026550,24580501500.0,3.000
CJ씨푸드1우,KR7011151008,A011155,43050.0,FALL,950.0,-0.0215909091,117,5046250,8610000000.0,0.600
롯데칠성,KR7005300009,A005300,140000.0,FALL,3500.0,-0.0243902439,17355,2450692500,1299043760000.0,8.520
MH에탄올,KR7023150006,A023150,12600.0,FALL,550.0,-0.0418250951,121417,1551731700,92969427600.0,2.250
미래산업,KR7025560004,A025560,18100.0,FALL,150.0,-0.0082191781,24242,436497600,67559788500.0,60.030
JW생명과학,KR7234080000,A234080,18850.0,FALL,150.0,-0.0078947368,12747,240248150,298481342900.0,4.020
팜젠사이언스,KR7004720009,A004720,11900.0,FALL,100.0,-0.0083333333,188620,2249489050,175083902700.0,1.850
JW중외제약,KR7001060003,A001060,29200.0,FALL,250.0,-0.0084889643,62084,1808432700,628965839200.0,6.130
일양약품,KR7007570005,A007570,34700.0,FALL,300.0,-0.0085714286,55497,1922142150,662272540800.0,7.690
일성신약,KR7003120003,A003120,82800.0,FALL,800.0,-0.009569378,664,54976600,220248000000.0,2.490
동성제약,KR7002210003,A002210,10100.0,FALL,100.0,-0.0098039216,27968,282718750,263619797000.0,4.850
동화약품,KR7000020008,A000020,14950.0,FALL,150.0,-0.0099337748,36086,540248950,417575476500.0,2.650
파미셀,KR7005690003,A005690,18650.0,FALL,200.0,-0.0106100796,386535,7271415950,1118234417500.0,9.170
삼성제약,KR7001360007,A001360,7230.0,FALL,80.0,-0.0109439124,287255,2073641060,485581831170.0,4.270
환인제약,KR7016580003,A016580,21900.0,FALL,250.0,-0.0112866817,15970,349753350,407341533000.0,14.680
일동제약,KR7249420001,A249420,15600.0,FALL,200.0,-0.0126582278,24316,379493300,371331246000.0,4.610
제일약품,KR7271980005,A271980,42650.0,FALL,550.0,-0.0127314815,12226,522993500,627162790800.0,2.750
대웅제약,KR7069620003,A069620,151500.0,FALL,2000.0,-0.013029316,16104,2446250000,1755366112500.0,5.250
JW중외제약2우B,KR7001062009,A001067,68800.0,FALL,1000.0,-0.0143266476,10,688000,6400326400.0,0.590
국제약품,KR7002720001,A002720,7550.0,FALL,110.0,-0.0143603133,38161,289424950,145534479500.0,1.660
삼진제약,KR7005500004,A005500,27250.0,FALL,400.0,-0.0144665461,22484,611363550,378775000000.0,14.500
경보제약,KR7214390007,A214390,14250.0,FALL,250.0,-0.0172413793,138936,1995781400,340672755000.0,0.750
이연제약,KR7102460003,A102460,62700.0,FALL,1300.0,-0.0203125,299613,19099628200,1128510777900.0,1.310
보령제약,KR7003850005,A003850,18800.0,FALL,400.0,-0.0208333333,101578,1908577150,979856000000.0,6.120
JW중외제약우,KR7001061001,A001065,44000.0,FALL,1000.0,-0.0222222222,1471,64358600,7809384000.0,0.300
부산가스,KR7015350002,A015350,56300.0,FALL,500.0,-0.0088028169,977,54744200,619300000000.0,3.440
삼천리,KR7004690004,A004690,90900.0,FALL,900.0,-0.0098039216,2529,229925600,368601772500.0,19.660
인천도시가스,KR7034590000,A034590,28600.0,FALL,300.0,-0.0103806228,468,13405950,125117964400.0,1.790
지역난방공사,KR7071320006,A071320,41400.0,FALL,550.0,-0.0131108462,4515,186892250,479360001600.0,1.660
SGC에너지,KR7005090006,A005090,48950.0,FALL,750.0,-0.0150905433,17114,834647550,718439345800.0,1.230
경동도시가스,KR7267290005,A267290,24100.0,FALL,400.0,-0.0163265306,4482,108292000,142079284600.0,16.120
한진중공업홀딩스,KR7003480001,A003480,5740.0,FALL,120.0,-0.0204778157,74760,430179280,169501120880.0,1.700
대성에너지,KR7117580001,A117580,6580.0,FALL,140.0,-0.0208333333,31776,209891340,180950000000.0,3.500
써니전자,KR7004770004,A004770,3465.0,FALL,30.0,-0.008583691,129948,449104465,120737963115.0,3.360
삼화전자,KR7011230000,A011230,4005.0,FALL,35.0,-0.0086633663,24261,97165580,41884049700.0,7.850
한화시스템,KR7272210006,A272210,17000.0,FALL,150.0,-0.0087463557,244261,4150436650,3211629613000.0,2.470
신도리코,KR7029530003,A029530,32000.0,FALL,300.0,-0.0092879257,11122,355011000,322560928000.0,19.420
현대일렉트릭,KR7267260008,A267260,21050.0,FALL,200.0,-0.0094117647,121275,2532012200,758792191750.0,10.540
삼성SDI,KR7006400006,A006400,736000.0,FALL,7000.0,-0.0094212651,80016,58973825000,50610694080000.0,43.480
티에이치엔,KR7019180009,A019180,3650.0,FALL,40.0,-0.0108401084,79443,287171660,65700000000.0,3.690
세방전지,KR7004490009,A004490,91100.0,FALL,1000.0,-0.0108577633,20522,1868518600,1275400000000.0,25.340
코리아써키트2우B,KR700781K015,A00781K,9360.0,FALL,110.0,-0.0116156283,1480,13839100,7335422640.0,0.030
대유플러스,KR7000300004,A000300,1635.0,FALL,20.0,-0.0120845921,2716210,4465874810,197239529730.0,1.320
LG이노텍,KR7011070000,A011070,237500.0,FALL,3000.0,-0.0124740125,80642,19179430500,5620937912500.0,31.640
KEC,KR7092220003,A092220,2360.0,FALL,30.0,-0.0125523013,461491,1083871070,275428378400.0,3.540
대덕전자1우,KR735320K011,A35320K,15050.0,FALL,200.0,-0.0131147541,10741,161275200,31537560950.0,1.270
솔루스첨단소재1우,KR733637K010,A33637K,18100.0,FALL,250.0,-0.0136239782,12416,223511000,133331840000.0,8.240
삼성전기우,KR7009151002,A009155,105500.0,FALL,1500.0,-0.0140186916,9993,1052726500,306686812000.0,10.240
드림텍,KR7192650000,A192650,13200.0,FALL,200.0,-0.0149253731,281748,3713407100,861871177200.0,20.960
대동전자,KR7008110009,A008110,7200.0,FALL,110.0,-0.0150478796,7941,57247660,75531218400.0,42.600
대덕전자,KR7353200009,A353200,15950.0,FALL,250.0,-0.0154320988,306930,4898339450,788199953750.0,7.970
솔루스첨단소재2우B,KR733637K028,A33637L,31800.0,FALL,500.0,-0.0154798762,6360,200131600,52344390000.0,0.180
성문전자,KR7014910004,A014910,2510.0,FALL,40.0,-0.0156862745,56962,141771565,48912011070.0,6.900
대한전선,KR7001440007,A001440,2710.0,FALL,45.0,-0.0163339383,5897191,16054203620,2321041854390.0,3.550
금호전기,KR7001210004,A001210,2995.0,FALL,50.0,-0.0164203612,31060,92942300,49320165495.0,1.980
DB하이텍1우,KR7000991000,A000995,118500.0,FALL,2000.0,-0.0165975104,114,13460000,13309446000.0,1.070
삼성SDI우,KR7006401004,A006405,445500.0,FALL,8000.0,-0.0176405733,4266,1901492000,720772668000.0,18.250
솔루엠,KR7248070005,A248070,31800.0,FALL,650.0,-0.0200308166,2588402,83227552100,1583816521800.0,8.970
삼화전기,KR7009470006,A009470,34900.0,FALL,750.0,-0.0210378682,18909,661723700,230822318000.0,27.340
솔루스첨단소재,KR7336370002,A336370,59800.0,FALL,1800.0,-0.0292207792,344450,20699016000,1829267528400.0,8.770
효성중공업,KR7298040007,A298040,76700.0,FALL,2400.0,-0.0303413401,91454,7049937300,715192831600.0,8.550
선도전기,KR7007610009,A007610,4940.0,FALL,180.0,-0.03515625,652121,3242389285,88920000000.0,1.670
에이엔피,KR7015260003,A015260,2190.0,FALL,120.0,-0.0519480519,2161972,4741000960,47799835710.0,0.000
SUN&L,KR7002820009,A002820,6270.0,FALL,50.0,-0.0079113924,5215,32345130,79052091030.0,1.630
한솔제지,KR7213500002,A213500,15800.0,FALL,150.0,-0.0094043887,41535,652369250,376049100800.0,12.630
신풍제지,KR7002870004,A002870,3285.0,FALL,35.0,-0.0105421687,103052,339010045,114839329500.0,0.500
페이퍼코리아,KR7001020007,A001020,2300.0,FALL,25.0,-0.0107526882,19742,45121060,86853365900.0,1.090
삼정펄프,KR7009770009,A009770,33850.0,FALL,400.0,-0.0116788321,593,20142150,84624018350.0,4.010
한창제지,KR7009460007,A009460,2615.0,FALL,35.0,-0.0132075472,478201,1251193590,156030475890.0,1.230
신대양제지,KR7016590002,A016590,89500.0,FALL,1500.0,-0.0164835165,3079,276618700,360665489000.0,8.260
한국수출포장,KR7002200004,A002200,29800.0,FALL,500.0,-0.0165016502,23694,704446450,119200000000.0,4.990
아세아제지,KR7002310001,A002310,55300.0,FALL,1000.0,-0.0177619893,52078,2830931500,495294560600.0,5.640
세하,KR7027970003,A027970,2160.0,FALL,45.0,-0.0204081633,359339,774787490,124336073520.0,0.590
한솔홈데코,KR7025750001,A025750,2190.0,FALL,50.0,-0.0223214286,1179669,2567171750,176437676310.0,2.080
깨끗한나라,KR7004540001,A004540,6340.0,FALL,160.0,-0.0246153846,152664,971510010,236105993620.0,0.730
깨끗한나라우,KR7004541009,A004545,30200.0,FALL,800.0,-0.0258064516,1305,39595350,11058032000.0,3.780
대영포장,KR7014160006,A014160,3385.0,FALL,125.0,-0.0356125356,4020079,13764075555,366915548365.0,2.300
무림P&P,KR7009580002,A009580,5390.0,FALL,200.0,-0.0357781753,282862,1527215090,336165266360.0,2.090
삼성증권,KR7016360000,A016360,43850.0,FALL,350.0,-0.007918552,104261,4575400050,3915805000000.0,28.260
미래에셋증권2우B,KR700680K019,A00680K,4540.0,FALL,40.0,-0.0087336245,51793,235283180,635600000000.0,12.410
유안타증권,KR7003470002,A003470,4330.0,FALL,40.0,-0.0091533181,295568,1267145435,864253174080.0,63.110
미래에셋증권우,KR7006801005,A006805,6210.0,FALL,60.0,-0.009569378,34993,214900370,87410407500.0,0.990
DB금융투자,KR7016610008,A016610,6800.0,FALL,70.0,-0.0101892285,74440,503200800,288635445200.0,9.700
교보증권,KR7030610000,A030610,8480.0,FALL,90.0,-0.0105017503,36453,309108270,548259950080.0,4.030
KTB투자증권,KR7030210009,A030210,7970.0,FALL,90.0,-0.0111662531,636414,5010573370,480703313240.0,10.680
키움증권,KR7039490008,A039490,119500.0,FALL,1500.0,-0.0123966942,42694,5079586000,3130901075500.0,23.280
미래에셋증권,KR7006800007,A006800,8980.0,FALL,120.0,-0.0131868132,818566,7349871510,5705141343840.0,14.090
대신증권,KR7003540002,A003540,18400.0,FALL,250.0,-0.0134048257,66251,1216738250,934230560000.0,15.120
SK증권우,KR7001511005,A001515,4525.0,FALL,70.0,-0.0152339499,11698,52918930,17704125850.0,1.700
한화투자증권우,KR7003531001,A003535,14700.0,FALL,300.0,-0.02,11948,175868750,70560000000.0,1.050
유안타증권우,KR7003471000,A003475,4300.0,FALL,135.0,-0.0304396843,49036,210498535,55522511600.0,0.500
대창,KR7012800009,A012800,2480.0,FALL,20.0,-0.008,613341,1509421610,226028437520.0,1.180
DSR,KR7155660004,A155660,6730.0,FALL,60.0,-0.0088365243,17721,118711320,107680000000.0,1.380
알루코,KR7001780006,A001780,4950.0,FALL,45.0,-0.009009009,271688,1340352425,414237685950.0,1.360
디씨엠,KR7024090003,A024090,16400.0,FALL,150.0,-0.0090634441,10592,172178600,191880000000.0,1.630
대한제강,KR7084010008,A084010,21250.0,FALL,200.0,-0.0093240093,121208,2546705100,523743097500.0,9.580
동일산업,KR7004890000,A004890,105000.0,FALL,1000.0,-0.0094339623,156,16387000,254647575000.0,3.150
이구산업,KR7025820002,A025820,4090.0,FALL,40.0,-0.00968523,154888,626366315,136777780000.0,1.170
동국제강,KR7001230002,A001230,20000.0,FALL,200.0,-0.0099009901,812699,16095993000,1908654740000.0,21.300
문배철강,KR7008420002,A008420,4950.0,FALL,50.0,-0.01,135941,670340490,101492349750.0,0.650
KG동부제철우,KR7016381006,A016385,134000.0,FALL,1500.0,-0.0110701107,17,2266000,7153590000.0,0.000
황금에스티,KR7032560005,A032560,9640.0,FALL,110.0,-0.0112820513,89996,860768310,154240000000.0,1.990
NI스틸,KR7008260002,A008260,5110.0,FALL,60.0,-0.0116054159,107132,541507590,146146597870.0,1.820
POSCO,KR7005490008,A005490,330500.0,FALL,4000.0,-0.0119581465,157422,51977172000,28815248967500.0,53.850
세아특수강,KR7019440007,A019440,16300.0,FALL,200.0,-0.0121212121,11214,182529500,139691000000.0,2.410
대양금속,KR7009190000,A009190,5230.0,FALL,70.0,-0.0132075472,499145,2586171600,159004384640.0,0.560
세아홀딩스,KR7058650003,A058650,102500.0,FALL,1500.0,-0.0144230769,245,25082500,410000000000.0,0.610
현대제철,KR7004020004,A004020,50100.0,FALL,800.0,-0.0157170923,398203,19902933750,6685633828500.0,19.880
한국철강,KR7104700000,A104700,9270.0,FALL,150.0,-0.0159235669,33068,306373430,426883500000.0,11.480
포스코강판,KR7058430000,A058430,67200.0,FALL,1100.0,-0.0161054173,64535,4310193200,403200000000.0,0.580
한일철강,KR7002220002,A002220,2970.0,FALL,50.0,-0.0165562914,32498,96032485,79291456200.0,2.490
고려제강,KR7002240000,A002240,23300.0,FALL,400.0,-0.0168776371,20190,466773000,535900000000.0,8.240
현대비앤지스틸우,KR7004561007,A004565,91900.0,FALL,1600.0,-0.0171122995,286,26258400,10095398800.0,0.650
풍산,KR7103140000,A103140,37150.0,FALL,650.0,-0.0171957672,160048,5887409850,1041101927700.0,12.950
화인베스틸,KR7133820001,A133820,2850.0,FALL,50.0,-0.0172413793,75467,214665175,84217500000.0,3.850
휴스틸,KR7005010004,A005010,13500.0,FALL,250.0,-0.0181818182,21892,294613800,103352827500.0,2.950
동양철관,KR7008970006,A008970,1605.0,FALL,30.0,-0.0183486239,1256863,2004497505,190810890450.0,1.140
한국주철관,KR7000970004,A000970,10300.0,FALL,200.0,-0.019047619,93365,959001400,234845150000.0,3.000
세아제강,KR7306200007,A306200,101500.0,FALL,2000.0,-0.0193236715,5440,550878500,287884450000.0,7.830
만호제강,KR7001080001,A001080,22400.0,FALL,450.0,-0.0196936543,1548,34768800,92960000000.0,6.620
영흥,KR7012160008,A012160,1230.0,FALL,25.0,-0.0199203187,405679,497084445,124611757560.0,2.030
하이스틸,KR7071090005,A071090,3430.0,FALL,75.0,-0.0213980029,49574,170788960,68598079200.0,3.820
세아베스틸,KR7001430008,A001430,29600.0,FALL,650.0,-0.0214876033,78759,2326415300,1061518722400.0,17.760
남선알미늄,KR7008350001,A008350,4590.0,FALL,115.0,-0.0244420829,3834078,17657809070,505722023100.0,6.460
신화실업,KR7001770007,A001770,27300.0,FALL,750.0,-0.0267379679,3702,101443000,33166169400.0,4.300
현대비앤지스틸,KR7004560009,A004560,21750.0,FALL,600.0,-0.0268456376,139179,3016111150,327964139250.0,4.460
삼아알미늄,KR7006110001,A006110,15150.0,FALL,500.0,-0.0319488818,168973,2575918300,166650000000.0,33.110
서원,KR7021050000,A021050,3315.0,FALL,110.0,-0.0321167883,1475496,4937655290,157378265850.0,3.060
동일제강,KR7002690006,A002690,4610.0,FALL,160.0,-0.0335429769,56191,259619255,69150000000.0,2.890
금강공업우,KR7014281000,A014285,36500.0,FALL,1400.0,-0.036939314,18330,670919500,21530437500.0,1.840
남선알미우,KR7008351009,A008355,53000.0,FALL,2100.0,-0.0381125227,6379,340648600,16318170000.0,1.440
우진,KR7105840003,A105840,11400.0,RISE,1920.0,0.2025316456,19685736,227897027450,231689199600.0,0.840
신한 인버스 2X WTI원유 선물 ETN(H),KRG502400275,Q500027,585.0,RISE,55.0,0.1037735849,2768890,1614280850,29250000000.0,0.000
QV 인버스 레버리지 WTI원유 선물 ETN(H),KRG552400431,Q550043,535.0,RISE,50.0,0.1030927835,344260,183557570,5350000000.0,0.000
삼성 인버스 2X WTI원유 선물 ETN,KRG532400360,Q530036,565.0,RISE,50.0,0.0970873786,8645663,4896148750,39550000000.0,0.060
한신기계,KR7011700002,A011700,4650.0,RISE,410.0,0.0966981132,55895465,270005757855,150874602150.0,4.820
우진플라임,KR7049800006,A049800,4550.0,RISE,390.0,0.09375,3388902,16098145635,91000000000.0,2.610
신한 S&P500 VIX S/T 선물 ETN C,KRG500000580,Q500058,12915.0,RISE,1090.0,0.0921775899,263967,3473860220,32287500000.0,0.000
QV S&P500 VIX S/T 선물 ETN C,KRG550000605,Q550060,12970.0,RISE,1080.0,0.0908326325,7704,101155550,25940000000.0,0.000
삼성 S&P500 VIX S/T 선물 ETN(H) C,KRG530000725,Q530072,12700.0,RISE,1045.0,0.0896610897,50222,648784180,12700000000.0,0.000
넥스트사이언스,KR7003580008,A003580,21450.0,RISE,1650.0,0.0833333333,2270068,47463773050,885534056550.0,6.210
하이트론,KR7019490002,A019490,7600.0,RISE,580.0,0.0826210826,172979,1268134980,55642214400.0,2.500
한전기술,KR7052690005,A052690,58700.0,RISE,4100.0,0.0750915751,1894808,109905881000,2243514000000.0,2.170
모나미,KR7005360003,A005360,6310.0,RISE,420.0,0.0713073005,11830344,78088768230,119242007170.0,3.350
일진머티리얼즈,KR7020150009,A020150,84700.0,RISE,5600.0,0.0707964602,1686035,141454043600,3905587724500.0,9.650
유니온,KR7000910000,A000910,8110.0,RISE,460.0,0.060130719,982186,7904776820,126610230090.0,0.480
대신 인버스 2X 니켈선물 ETN(H),KRG514400107,Q510010,4020.0,RISE,220.0,0.0578947368,49634,198683365,8040000000.0,0.000
미래에셋 인버스 원유선물혼합 ETN(H),KRG522100111,Q520011,7905.0,RISE,410.0,0.0547031354,4050,31974930,7905000000.0,0.000
TIGER 원유선물인버스(H),KR7217770007,A217770,6325.0,RISE,325.0,0.0541666667,23590,149118115,4427500000.0,0.000
KC코트렐,KR7119650000,A119650,8790.0,RISE,450.0,0.0539568345,1161466,10072406170,114270000000.0,0.620
신한 인버스 WTI원유 선물 ETN(H),KRG502400036,Q500003,5615.0,RISE,280.0,0.0524835989,13937,78103920,11230000000.0,0.000
F&F,KR7383220001,A383220,567000.0,RISE,28000.0,0.0519480519,103614,58958978000,4344022305000.0,10.260
씨에스윈드,KR7112610001,A112610,85000.0,RISE,4100.0,0.0506798517,1015919,84847977300,3584569255000.0,11.170
현대위아,KR7011210002,A011210,96500.0,RISE,4400.0,0.0477741585,593487,56273188800,2624325509500.0,7.430
KODEX WTI원유선물인버스(H),KR7271050007,A271050,8990.0,RISE,400.0,0.0465657742,127713,1148757590,9664250000.0,0.000
셀트리온,KR7068270008,A068270,274500.0,RISE,11500.0,0.0437262357,697220,189733022000,37858088583000.0,20.320
더블유게임즈,KR7192080000,A192080,63500.0,RISE,2500.0,0.0409836066,580824,37096867300,1166780877000.0,9.810
고려아연,KR7010130003,A010130,492000.0,RISE,19000.0,0.0401691332,68103,32907538000,9284040000000.0,21.100
해성디에스,KR7195870001,A195870,45950.0,RISE,1650.0,0.0372460497,401200,17968206900,781150000000.0,5.280
신한 인버스 브렌트원유 선물 ETN(H),KRG502400051,Q500005,4895.0,RISE,175.0,0.0370762712,557,2737680,4895000000.0,0.000
삼부토건,KR7001470004,A001470,3545.0,RISE,120.0,0.0350364964,7657306,27150482115,487601874560.0,3.350
신한 인버스 2X 구리 선물 ETN,KRG502400416,Q500041,3115.0,RISE,100.0,0.0331674959,27293,85334505,15575000000.0,0.000
삼성 인버스 2X 구리 선물 ETN(H),KRG532400642,Q530064,3300.0,RISE,100.0,0.03125,22107,73055775,16500000000.0,0.000
